"folio_ageb","entidad","alcaldia","localidad","pob","tot_pobres","IDSM","E_IDS_V"
"0901500011318","09","015","0001",2170,883,0.9370897,"Muy Alto"
"0900500010722","09","005","0001",3041,1224,0.9371296,"Muy Alto"
"0901400010558","09","014","0001",2329,886,0.9371303,"Muy Alto"
"0900600010984","09","006","0001",1574,641,0.9371946,"Muy Alto"
"0901500010822","09","015","0001",3852,1458,0.9373054,"Muy Alto"
"0901700010723","09","017","0001",795,332,0.9374128,"Muy Alto"
"090030001086A","09","003","0001",2561,1004,0.9375351,"Muy Alto"
"0900500010741","09","005","0001",2166,897,0.9376659,"Muy Alto"
"0901400010596","09","014","0001",2948,1098,0.9378392,"Muy Alto"
"0901600010571","09","016","0001",2930,1059,0.9379191,"Muy Alto"
"0901600010425","09","016","0001",2558,974,0.9379572,"Muy Alto"
"0900600010965","09","006","0001",1566,593,0.9379635,"Muy Alto"
"0901700011384","09","017","0001",1293,519,0.9379956,"Muy Alto"
"0900300010041","09","003","0001",2826,1133,0.9380147,"Muy Alto"
"0900300010111","09","003","0001",1024,415,0.938082,"Muy Alto"
"090120001216A","09","012","0001",2970,1211,0.9382082,"Muy Alto"
"0900903060100","09","009","0306",33,17,0.9383,"Muy Alto"
"0901000011044","09","010","0001",2180,787,0.938306,"Muy Alto"
"0901400010740","09","014","0001",3289,1262,0.9383088,"Muy Alto"
"0900300011707","09","003","0001",4900,1988,0.9383962,"Muy Alto"
"0901600010707","09","016","0001",1623,592,0.9384968,"Muy Alto"
"0901300010175","09","013","0001",537,238,0.9386721,"Muy Alto"
"0901700011098","09","017","0001",792,325,0.9386961,"Muy Alto"
"090120001198A","09","012","0001",1526,627,0.9387901,"Muy Alto"
"0901400010577","09","014","0001",5650,2051,0.9389005,"Muy Alto"
"0900700014452","09","007","0001",1952,804,0.9389463,"Muy Alto"
"0901000011006","09","010","0001",2695,1085,0.9390439,"Muy Alto"
"0900700010093","09","007","0001",1652,713,0.939058,"Muy Alto"
"0900500013356","09","005","0001",980,413,0.9391468,"Muy Alto"
"0900300010018","09","003","0001",1530,611,0.9393349,"Muy Alto"
"0900300010037","09","003","0001",1269,503,0.9393663,"Muy Alto"
"0900200010720","09","002","0001",2584,1023,0.9394243,"Muy Alto"
"0900500010281","09","005","0001",2738,1141,0.9396694,"Muy Alto"
"0901000010281","09","010","0001",210,96,0.9396759,"Muy Alto"
"0900300010075","09","003","0001",2637,1066,0.9397605,"Muy Alto"
"0901000011148","09","010","0001",4379,1581,0.9397753,"Muy Alto"
"0901400010628","09","014","0001",5007,1879,0.9398577,"Muy Alto"
"0900500010309","09","005","0001",2147,886,0.9399612,"Muy Alto"
"0900500010489","09","005","0001",4258,1744,0.9399625,"Muy Alto"
"0901200010587","09","012","0001",2761,1098,0.940006,"Muy Alto"
"0901200010731","09","012","0001",1661,650,0.9400985,"Muy Alto"
"0900300010268","09","003","0001",1248,490,0.9401671,"Muy Alto"
"0901200010411","09","012","0001",978,371,0.9401987,"Muy Alto"
"0901400010882","09","014","0001",3653,1335,0.9402212,"Muy Alto"
"0900600010950","09","006","0001",2217,865,0.9402527,"Muy Alto"
"0900200010699","09","002","0001",2634,1034,0.9404517,"Muy Alto"
"0901500010926","09","015","0001",2739,966,0.9404747,"Muy Alto"
"0901700010757","09","017","0001",622,255,0.9406171,"Muy Alto"
"0901400010346","09","014","0001",4931,1806,0.9409209,"Muy Alto"
"0900500010756","09","005","0001",141,58,0.9409851,"Muy Alto"
"0901400010736","09","014","0001",4827,1751,0.9410285,"Muy Alto"
"0900300011637","09","003","0001",2729,1076,0.9411848,"Muy Alto"
"090130001018A","09","013","0001",1211,475,0.9412793,"Muy Alto"
"0900300010183","09","003","0001",2664,1004,0.9413565,"Muy Alto"
"0901600010764","09","016","0001",301,115,0.9415413,"Muy Alto"
"090060001097A","09","006","0001",1495,601,0.9416376,"Muy Alto"
"090120001038A","09","012","0001",406,160,0.9417328,"Muy Alto"
"0900300010198","09","003","0001",1595,654,0.9417861,"Muy Alto"
"0900500011114","09","005","0001",2015,815,0.9419228,"Muy Alto"
"0901500011303","09","015","0001",1824,739,0.9420451,"Muy Alto"
"0901700011365","09","017","0001",1043,407,0.9420598,"Muy Alto"
"0900200011080","09","002","0001",4943,2051,0.9422951,"Muy Alto"
"0900500010915","09","005","0001",1883,760,0.9423479,"Muy Alto"
"090030001168A","09","003","0001",1474,527,0.9423501,"Muy Alto"
"090140001037A","09","014","0001",2364,859,0.9423813,"Muy Alto"
"0900300010728","09","003","0001",3737,1471,0.9424784,"Muy Alto"
"0900700015874","09","007","0001",1620,626,0.9426615,"Muy Alto"
"0900800010029","09","008","0001",1284,488,0.9427006,"Muy Alto"
"0901200010464","09","012","0001",1334,546,0.9427443,"Muy Alto"
"0900300010145","09","003","0001",1915,732,0.9427468,"Muy Alto"
"0900200010909","09","002","0001",1788,731,0.9428133,"Muy Alto"
"0900300011567","09","003","0001",1613,650,0.9429581,"Muy Alto"
"0900300010906","09","003","0001",3263,1239,0.9430379,"Muy Alto"
"0901600010711","09","016","0001",2258,834,0.9430483,"Muy Alto"
"0901400010844","09","014","0001",5306,1953,0.9432491,"Muy Alto"
"0901400010721","09","014","0001",4094,1481,0.9434247,"Muy Alto"
"0901200011087","09","012","0001",1014,401,0.9435408,"Muy Alto"
"0901400010755","09","014","0001",4732,1642,0.9436318,"Muy Alto"
"0901000010953","09","010","0001",1732,598,0.943651,"Muy Alto"
"090160001043A","09","016","0001",1525,580,0.9437078,"Muy Alto"
"0900300010696","09","003","0001",2236,812,0.9439273,"Muy Alto"
"0901000010671","09","010","0001",4218,1531,0.944043,"Muy Alto"
"0900300011073","09","003","0001",1588,586,0.9441643,"Muy Alto"
"0901000010205","09","010","0001",531,195,0.9442463,"Muy Alto"
"0901600010730","09","016","0001",3571,1382,0.94427,"Muy Alto"
"0901400010191","09","014","0001",3952,1421,0.9443096,"Muy Alto"
"0900500010296","09","005","0001",2706,1063,0.9443495,"Muy Alto"
"090140001005A","09","014","0001",5424,1887,0.9444786,"Muy Alto"
"0900300010501","09","003","0001",3383,1288,0.9447231,"Muy Alto"
"0900300011139","09","003","0001",687,252,0.9447898,"Muy Alto"
"0901200010229","09","012","0001",1812,685,0.9448071,"Muy Alto"
"0900500012875","09","005","0001",2068,812,0.9448285,"Muy Alto"
"0900800010175","09","008","0001",1357,572,0.9449031,"Muy Alto"
"0901200012174","09","012","0001",1960,727,0.9449112,"Muy Alto"
"0900300011783","09","003","0001",2978,1134,0.9449543,"Muy Alto"
"0901600010887","09","016","0001",161,64,0.9449999,"Muy Alto"
"0901200010498","09","012","0001",2826,1061,0.9450085,"Muy Alto"
"0901700011454","09","017","0001",1512,590,0.9450088,"Muy Alto"
"0901200010727","09","012","0001",2038,809,0.9451194,"Muy Alto"
"0900700015376","09","007","0001",959,590,0.9451429,"Muy Alto"
"0900500010949","09","005","0001",1722,649,0.9451987,"Muy Alto"
"0900800010014","09","008","0001",1616,568,0.9454455,"Muy Alto"
"0900300011622","09","003","0001",2423,915,0.9454508,"Muy Alto"
"0901200010572","09","012","0001",3257,1250,0.9454982,"Muy Alto"
"090070001091A","09","007","0001",1427,506,0.9455171,"Muy Alto"
"0901400010350","09","014","0001",3498,1226,0.9455644,"Muy Alto"
"090140001076A","09","014","0001",3853,1378,0.9457436,"Muy Alto"
"0901000010737","09","010","0001",618,231,0.9457494,"Muy Alto"
"0901204151250","09","012","0415",7,4,0.9457611,"Muy Alto"
"0900500011063","09","005","0001",2289,844,0.9458131,"Muy Alto"
"0900300011548","09","003","0001",1427,588,0.9458334,"Muy Alto"
"0901000012273","09","010","0001",71,31,0.9458458,"Muy Alto"
"0900800010118","09","008","0001",4803,1834,0.9459725,"Muy Alto"
"0901400010562","09","014","0001",3607,1277,0.9462037,"Muy Alto"
"090030001143A","09","003","0001",2809,1068,0.9462408,"Muy Alto"
"0901400010238","09","014","0001",6157,2148,0.9462429,"Muy Alto"
"0900300010465","09","003","0001",1423,539,0.9463067,"Muy Alto"
"0901600010995","09","016","0001",1540,599,0.9464259,"Muy Alto"
"090050001313A","09","005","0001",1402,540,0.9464311,"Muy Alto"
"0901400010717","09","014","0001",1119,405,0.9466064,"Muy Alto"
"0900600010876","09","006","0001",1819,673,0.9466602,"Muy Alto"
"0900500010493","09","005","0001",2439,903,0.9468865,"Muy Alto"
"0900300010164","09","003","0001",2787,1040,0.94695,"Muy Alto"
"090050001110A","09","005","0001",2933,1079,0.9469922,"Muy Alto"
"0900200011057","09","002","0001",2351,859,0.9471387,"Muy Alto"
"0901200010712","09","012","0001",2350,874,0.9474111,"Muy Alto"
"0900300011444","09","003","0001",2583,917,0.9474444,"Muy Alto"
"0900600010880","09","006","0001",1737,673,0.9474802,"Muy Alto"
"0900300011552","09","003","0001",1635,613,0.947576,"Muy Alto"
"0901600010586","09","016","0001",43,16,0.9478529,"Muy Alto"
"0900600010289","09","006","0001",1032,373,0.947938,"Muy Alto"
"0900200010966","09","002","0001",1986,693,0.947973,"Muy Alto"
"090050001338A","09","005","0001",2838,1125,0.9480073,"Muy Alto"
"0900700010820","09","007","0001",1093,382,0.9480345,"Muy Alto"
"0901400010365","09","014","0001",1675,541,0.948054,"Muy Alto"
"0901000011881","09","010","0001",3880,1385,0.9480541,"Muy Alto"
"0901400010702","09","014","0001",3861,1247,0.9480551,"Muy Alto"
"0901200011937","09","012","0001",1852,729,0.9480873,"Muy Alto"
"0901300010315","09","013","0001",2022,767,0.9481683,"Muy Alto"
"0901700010738","09","017","0001",947,355,0.9482831,"Muy Alto"
"0901300010194","09","013","0001",757,275,0.94841,"Muy Alto"
"0900800010071","09","008","0001",1049,399,0.9485572,"Muy Alto"
"0901200010750","09","012","0001",1077,393,0.9486673,"Muy Alto"
"0900300011355","09","003","0001",2391,824,0.9486816,"Muy Alto"
"0900300010249","09","003","0001",646,230,0.9487669,"Muy Alto"
"0901600010694","09","016","0001",811,294,0.94881,"Muy Alto"
"0901600010660","09","016","0001",3604,1279,0.9488156,"Muy Alto"
"0901600010336","09","016","0001",1038,361,0.9489266,"Muy Alto"
"0901600010092","09","016","0001",7553,2574,0.9489281,"Muy Alto"
"0901200010479","09","012","0001",660,254,0.9489526,"Muy Alto"
"0901200010534","09","012","0001",1826,648,0.9492851,"Muy Alto"
"0901500011322","09","015","0001",1144,440,0.9493021,"Muy Alto"
"0900300011340","09","003","0001",2440,883,0.9493026,"Muy Alto"
"0900800010067","09","008","0001",754,259,0.9495395,"Muy Alto"
"0900300011374","09","003","0001",2422,855,0.9495788,"Muy Alto"
"0901400010948","09","014","0001",2831,977,0.9497269,"Muy Alto"
"0901400010971","09","014","0001",3714,1282,0.949763,"Muy Alto"
"0901400010613","09","014","0001",5086,1683,0.9498284,"Muy Alto"
"0900300010126","09","003","0001",1651,603,0.9499726,"Muy Alto"
"0901500010288","09","015","0001",231,77,0.9500532,"Muy Alto"
"0901200011091","09","012","0001",920,338,0.9505063,"Muy Alto"
"0900300010499","09","003","0001",2378,852,0.9505073,"Muy Alto"
"0901200010248","09","012","0001",550,229,0.9505317,"Muy Alto"
"0901400010929","09","014","0001",3470,1159,0.9505537,"Muy Alto"
"0901400010793","09","014","0001",4186,1415,0.9505768,"Muy Alto"
"0900500010510","09","005","0001",781,260,0.9509259,"Muy Alto"
"0901200010233","09","012","0001",3688,1384,0.9509473,"Muy Alto"
"0900300011694","09","003","0001",1486,520,0.9510083,"Muy Alto"
"0901000010686","09","010","0001",2649,928,0.9513844,"Muy Alto"
"0901000010949","09","010","0001",1010,371,0.9516838,"Muy Alto"
"0901600010444","09","016","0001",16572,6412,0.9517687,"Muy Alto"
"0900700010657","09","007","0001",1833,642,0.9520001,"Muy Alto"
"0901400010204","09","014","0001",5830,1881,0.9520699,"Muy Alto"
"0901400010399","09","014","0001",3720,1202,0.9521347,"Muy Alto"
"0901200010765","09","012","0001",2201,752,0.9521454,"Muy Alto"
"0901400010420","09","014","0001",5247,1741,0.9521706,"Muy Alto"
"090050001039A","09","005","0001",5637,1885,0.9522679,"Muy Alto"
"090120001020A","09","012","0001",1636,595,0.9528218,"Muy Alto"
"0901000010987","09","010","0001",1798,594,0.9528403,"Muy Alto"
"0901600010321","09","016","0001",1947,638,0.9528651,"Muy Alto"
"0900700010816","09","007","0001",1191,408,0.9528658,"Muy Alto"
"0901200012070","09","012","0001",1886,639,0.952871,"Muy Alto"
"0900300010179","09","003","0001",2049,736,0.9528866,"Muy Alto"
"0900200011184","09","002","0001",1411,504,0.9528924,"Muy Alto"
"0901000010417","09","010","0001",1897,652,0.9529527,"Muy Alto"
"0901600010088","09","016","0001",76,22,0.9530883,"Muy Alto"
"0901400010219","09","014","0001",3674,1176,0.9531368,"Muy Alto"
"0900300011529","09","003","0001",5276,1857,0.95317,"Muy Alto"
"0901000011129","09","010","0001",993,368,0.9532259,"Muy Alto"
"0901400010416","09","014","0001",2826,938,0.9532324,"Muy Alto"
"0900300011092","09","003","0001",5177,1876,0.9533008,"Muy Alto"
"0901300010033","09","013","0001",2935,1064,0.9533663,"Muy Alto"
"0901400010401","09","014","0001",5174,1700,0.9534502,"Muy Alto"
"0901400010384","09","014","0001",3723,1201,0.9536886,"Muy Alto"
"0901400010806","09","014","0001",5102,1657,0.9537069,"Muy Alto"
"0900300010022","09","003","0001",1503,521,0.953812,"Muy Alto"
"0901300011347","09","013","0001",1516,506,0.953849,"Muy Alto"
"090030001136A","09","003","0001",2217,748,0.9540139,"Muy Alto"
"0900300010342","09","003","0001",3219,1156,0.9540308,"Muy Alto"
"0901000010972","09","010","0001",2927,1010,0.9542341,"Muy Alto"
"0901000011133","09","010","0001",1907,685,0.9545278,"Muy Alto"
"0901400010609","09","014","0001",4095,1326,0.9545636,"Muy Alto"
"0901600010849","09","016","0001",691,263,0.9546707,"Muy Alto"
"0900500010953","09","005","0001",1156,341,0.954838,"Muy Alto"
"0901200011918","09","012","0001",2717,947,0.9551143,"Muy Alto"
"0901600010548","09","016","0001",1882,614,0.9551807,"Muy Alto"
"090030001008A","09","003","0001",2172,786,0.9551904,"Muy Alto"
"0901400010810","09","014","0001",6571,2115,0.9552155,"Muy Alto"
"0901000011063","09","010","0001",2512,919,0.955229,"Muy Alto"
"0900800010052","09","008","0001",2212,789,0.9552812,"Muy Alto"
"0901600010317","09","016","0001",1880,581,0.9552957,"Muy Alto"
"0900300010408","09","003","0001",1317,451,0.9553314,"Muy Alto"
"0900800010086","09","008","0001",2877,1045,0.9553554,"Muy Alto"
"090020001117A","09","002","0001",1593,534,0.9553989,"Muy Alto"
"0901200011922","09","012","0001",1065,375,0.9554833,"Muy Alto"
"0901200010483","09","012","0001",3296,1094,0.9556463,"Muy Alto"
"0900500010525","09","005","0001",1119,399,0.9562161,"Muy Alto"
"0901600010410","09","016","0001",1430,464,0.9562196,"Muy Alto"
"0901600010942","09","016","0001",617,246,0.9568492,"Muy Alto"
"0901600010779","09","016","0001",1220,434,0.9569474,"Muy Alto"
"0900300011798","09","003","0001",744,233,0.9570655,"Muy Alto"
"0901200012102","09","012","0001",2666,857,0.9572235,"Muy Alto"
"0900901350539","09","009","0135",5,3,0.9572253,"Muy Alto"
"0900300010395","09","003","0001",1860,629,0.9572765,"Muy Alto"
"0901200011034","09","012","0001",1103,418,0.9575143,"Muy Alto"
"0900300010889","09","003","0001",2597,870,0.9580252,"Muy Alto"
"0901200011994","09","012","0001",3145,1259,0.9580738,"Muy Alto"
"0900300010380","09","003","0001",2602,880,0.9581793,"Muy Alto"
"0900300010412","09","003","0001",3352,1101,0.9582132,"Muy Alto"
"0901000011152","09","010","0001",2557,874,0.9585221,"Muy Alto"
"0900800010508","09","008","0001",1173,399,0.9587305,"Muy Alto"
"0901200010591","09","012","0001",919,317,0.9588544,"Muy Alto"
"0900300010376","09","003","0001",1187,347,0.9590313,"Muy Alto"
"0901200010214","09","012","0001",1792,581,0.9590857,"Muy Alto"
"090140001090A","09","014","0001",2478,748,0.9593458,"Muy Alto"
"0901200010017","09","012","0001",1597,512,0.9599158,"Muy Alto"
"0900300011143","09","003","0001",536,166,0.9600307,"Muy Alto"
"0900400010369","09","004","0001",11926,4342,0.9608616,"Muy Alto"
"0901000010915","09","010","0001",2701,843,0.9610789,"Muy Alto"
"0901200010267","09","012","0001",1850,568,0.9611509,"Muy Alto"
"0900300010893","09","003","0001",1681,549,0.9612288,"Muy Alto"
"0900700015361","09","007","0001",2120,1047,0.9614552,"Muy Alto"
"0900300010484","09","003","0001",987,304,0.9614828,"Muy Alto"
"0901400010897","09","014","0001",1566,458,0.9614893,"Muy Alto"
"0901200011053","09","012","0001",1315,442,0.9617547,"Muy Alto"
"0901600010675","09","016","0001",2425,768,0.9618852,"Muy Alto"
"0900300010272","09","003","0001",3024,949,0.9626288,"Muy Alto"
"0901203771250","09","012","0377",6,3,0.9626878,"Muy Alto"
"0901600011353","09","016","0001",1586,712,0.9627548,"Muy Alto"
"0901200010197","09","012","0001",1967,600,0.9628218,"Muy Alto"
"0901600010641","09","016","0001",1994,674,0.9628509,"Muy Alto"
"0901600010853","09","016","0001",1972,654,0.9631201,"Muy Alto"
"0901000010811","09","010","0001",1191,334,0.963194,"Muy Alto"
"0900500010614","09","005","0001",649,197,0.9635314,"Muy Alto"
"0900300011730","09","003","0001",621,193,0.9637018,"Muy Alto"
"0901600010656","09","016","0001",3623,1218,0.9637687,"Muy Alto"
"0901400010825","09","014","0001",256,79,0.9645014,"Muy Alto"
"0900300010234","09","003","0001",652,186,0.9647353,"Muy Alto"
"090030001093A","09","003","0001",1179,354,0.9649277,"Muy Alto"
"0900300011069","09","003","0001",1600,486,0.9649517,"Muy Alto"
"0901202321231","09","012","0232",4,1,0.9649571,"Muy Alto"
"0901000011059","09","010","0001",2920,844,0.9653832,"Muy Alto"
"0901200010093","09","012","0001",1723,512,0.965445,"Muy Alto"
"0901600010035","09","016","0001",2,1,0.96584,"Muy Alto"
"0901400010581","09","014","0001",493,147,0.9660215,"Muy Alto"
"0901200010021","09","012","0001",623,208,0.9665224,"Muy Alto"
"0901600011279","09","016","0001",1388,439,0.9669343,"Muy Alto"
"0901500010273","09","015","0001",579,158,0.966942,"Muy Alto"
"0900300011618","09","003","0001",1128,320,0.9671577,"Muy Alto"
"0901400010933","09","014","0001",2912,741,0.9674594,"Muy Alto"
"0901000011307","09","010","0001",2442,889,0.9676987,"Muy Alto"
"0901000010991","09","010","0001",2384,713,0.9680967,"Muy Alto"
"0901400010914","09","014","0001",2113,524,0.9682832,"Muy Alto"
"0901600011300","09","016","0001",3577,1122,0.9683176,"Muy Alto"
"090160001075A","09","016","0001",566,171,0.9683633,"Muy Alto"
"0901600010783","09","016","0001",3120,939,0.9688689,"Muy Alto"
"090100001128A","09","010","0001",1906,569,0.9695373,"Muy Alto"
"0900300011105","09","003","0001",2603,839,0.9696457,"Muy Alto"
"0901200011956","09","012","0001",2565,828,0.9705463,"Muy Alto"
"0901000010648","09","010","0001",1515,391,0.9708702,"Muy Alto"
"0901000011114","09","010","0001",755,225,0.9709087,"Muy Alto"
"0901600010961","09","016","0001",671,240,0.9713071,"Muy Alto"
"0901200011960","09","012","0001",1720,548,0.9721525,"Muy Alto"
"0901000011260","09","010","0001",3033,919,0.9735302,"Muy Alto"
"0901600011052","09","016","0001",705,214,0.9735895,"Muy Alto"
"0900500010629","09","005","0001",606,143,0.9736177,"Muy Alto"
"0901600010868","09","016","0001",970,274,0.9740318,"Muy Alto"
