"CVEGEO","CVE_ENT","CVE_MUN","CVE_LOC","CVE_AGEB","Area"
"1504600030059","15","046","0003","0059","1179439"
"1504600010025","15","046","0001","0025","708784"
"1504600050063","15","046","0005","0063","2855825"
"150470025015A","15","047","0025","015A","1385695"
"1504700200183","15","047","0020","0183","3191271"
"150470001008A","15","047","0001","008A","1003541"
"1504800010462","15","048","0001","0462","226297"
"1504800180405","15","048","0018","0405","4138738"
"1504800120195","15","048","0012","0195","5299356"
"1504800130284","15","048","0013","0284","960655"
"1504800150388","15","048","0015","0388","1009722"
"1504800010369","15","048","0001","0369","756605"
"150480001034A","15","048","0001","034A","1599332"
"1504800010424","15","048","0001","0424","216132"
"1504800010354","15","048","0001","0354","601038"
"150480001041A","15","048","0001","041A","357973"
"1504800080335","15","048","0008","0335","694436"
"1504800080320","15","048","0008","0320","2362097"
"1504800150316","15","048","0015","0316","131089"
"1504800130265","15","048","0013","0265","398093"
"1504800130443","15","048","0013","0443","191417"
"1504800130439","15","048","0013","0439","290854"
"1504800010299","15","048","0001","0299","428245"
"1504800130123","15","048","0013","0123","664888"
"1504800010458","15","048","0001","0458","18285"
"1504800150373","15","048","0015","0373","828259"
"1504800080250","15","048","0008","0250","1092473"
"1504800150301","15","048","0015","0301","546218"
"1504900050027","15","049","0005","0027","897921"
"1504900010065","15","049","0001","0065","467111"
"1504900010099","15","049","0001","0099","104089"
"1504900010116","15","049","0001","0116","54891"
"1504900010101","15","049","0001","0101","6969"
"150490001007A","15","049","0001","007A","468049"
"1504900010084","15","049","0001","0084","19210"
"1505000020193","15","050","0002","0193","10909"
"1505000020140","15","050","0002","0140","256938"
"150500002016A","15","050","0002","016A","34941"
"150500001009A","15","050","0001","009A","207683"
"1505000010189","15","050","0001","0189","40777"
"1505000010121","15","050","0001","0121","516642"
"1505000010136","15","050","0001","0136","338740"
"1505000010047","15","050","0001","0047","576212"
"1505000020155","15","050","0002","0155","444828"
"1505000010117","15","050","0001","0117","510856"
"1505000010174","15","050","0001","0174","16945"
"1505000010102","15","050","0001","0102","347859"
"1505100010256","15","051","0001","0256","847879"
"1505100200330","15","051","0020","0330","731686"
"1505100010453","15","051","0001","0453","496661"
"1505100240383","15","051","0024","0383","1204440"
"1505100280415","15","051","0028","0415","1717417"
"1505100260307","15","051","0026","0307","1193841"
"150510022035A","15","051","0022","035A","659927"
"1505100010275","15","051","0001","0275","1638841"
"1505100010186","15","051","0001","0186","5925603"
"1505100010260","15","051","0001","0260","908680"
"1505100240379","15","051","0024","0379","1400371"
"1505100260434","15","051","0026","0434","17935"
"1505100240491","15","051","0024","0491","869767"
"1505100070294","15","051","0007","0294","1070555"
"1505100010472","15","051","0001","0472","2181249"
"150510007028A","15","051","0007","028A","594074"
"1505100240398","15","051","0024","0398","604845"
"1505100170400","15","051","0017","0400","1749129"
"1505100260326","15","051","0026","0326","843017"
"1505100200449","15","051","0020","0449","18230"
"1505100220364","15","051","0022","0364","275074"
"1505100010241","15","051","0001","0241","828526"
"1505100260311","15","051","0026","0311","1037706"
"150510020042A","15","051","0020","042A","455539"
"1505100280504","15","051","0028","0504","145410"
"1505100010468","15","051","0001","0468","2018876"
"1505100260345","15","051","0026","0345","693969"
"1505100210078","15","051","0021","0078","1093639"
"1505100860487","15","051","0086","0487","987961"
"1505200010056","15","052","0001","0056","714844"
"1505200010075","15","052","0001","0075","643187"
"1505200010164","15","052","0001","0164","390637"
"1505200010183","15","052","0001","0183","333415"
"1505200010198","15","052","0001","0198","231836"
"150520001008A","15","052","0001","008A","727198"
"1505200010060","15","052","0001","0060","631319"
"1505200010179","15","052","0001","0179","576986"
"1505300010068","15","053","0001","0068","710427"
"1505300050299","15","053","0005","0299","2154892"
"1505300010335","15","053","0001","0335","211003"
"150530001034A","15","053","0001","034A","120560"
"1505300010072","15","053","0001","0072","469247"
"1505300010142","15","053","0001","0142","577679"
"1505300050354","15","053","0005","0354","9862"
"1505300010034","15","053","0001","0034","432603"
"1505300010053","15","053","0001","0053","557992"
"1505300050320","15","053","0005","0320","41717"
"1505300010049","15","053","0001","0049","446256"
"1505300010138","15","053","0001","0138","1002679"
"1505300010104","15","053","0001","0104","846349"
"1505300010123","15","053","0001","0123","794223"
"1505300010284","15","053","0001","0284","467692"
"1505300050369","15","053","0005","0369","13211"
"1505300010227","15","053","0001","0227","670674"
"1505300010212","15","053","0001","0212","463373"
"1505300170015","15","053","0017","0015","350683"
"1505300170087","15","053","0017","0087","332899"
"1505300260157","15","053","0026","0157","841371"
"1505400350417","15","054","0035","0417","435581"
"1505400350402","15","054","0035","0402","241275"
"1505400350648","15","054","0035","0648","722607"
"1505400470652","15","054","0047","0652","796459"
"1505400320031","15","054","0032","0031","1244934"
"150540037092A","15","054","0037","092A","341259"
"1505400370968","15","054","0037","0968","621194"
"1505400381025","15","054","0038","1025","299398"
"1505400491241","15","054","0049","1241","1798736"
"1505400491203","15","054","0049","1203","1959202"
"1505400491167","15","054","0049","1167","140413"
"1505400491222","15","054","0049","1222","819197"
"1505400491218","15","054","0049","1218","1434772"
"1505400320794","15","054","0032","0794","1061418"
"1505400340864","15","054","0034","0864","73767"
"1505400550775","15","054","0055","0775","30460"
"1505400350811","15","054","0035","0811","888719"
"1505400010332","15","054","0001","0332","843005"
"1505400381006","15","054","0038","1006","298628"
"1505400491133","15","054","0049","1133","231789"
"1505400340898","15","054","0034","0898","904516"
"1505400320760","15","054","0032","0760","469518"
"1505400381082","15","054","0038","1082","681395"
"1505400381097","15","054","0038","1097","1474688"
"1505400430741","15","054","0043","0741","1101795"
"1505400010563","15","054","0001","0563","814327"
"1505400010578","15","054","0001","0578","454709"
"1505400550506","15","054","0055","0506","2050967"
"1505400491186","15","054","0049","1186","96469"
"1505400491237","15","054","0049","1237","3760219"
"1505400470667","15","054","0047","0667","859011"
"1505400370915","15","054","0037","0915","665282"
"1505400340879","15","054","0034","0879","1187841"
"1505400010722","15","054","0001","0722","1001396"
"1505400370949","15","054","0037","0949","51439"
"1505400431256","15","054","0043","1256","1886567"
"1505400381078","15","054","0038","1078","95605"
"1505400491152","15","054","0049","1152","288047"
"1505400370991","15","054","0037","0991","649199"
"1505400381010","15","054","0038","1010","329738"
"1505400350633","15","054","0035","0633","386528"
"1505400491190","15","054","0049","1190","121368"
"1505400491129","15","054","0049","1129","125665"
"1505400491148","15","054","0049","1148","126639"
"1505400491114","15","054","0049","1114","160574"
"1505400340826","15","054","0034","0826","841040"
"1505400340845","15","054","0034","0845","81305"
"150540034085A","15","054","0034","085A","95900"
"1505400340830","15","054","0034","0830","946979"
"1505400340883","15","054","0034","0883","632084"
"1505400370972","15","054","0037","0972","764247"
"1505400340900","15","054","0034","0900","352603"
"1505400370934","15","054","0037","0934","578060"
"1505400370953","15","054","0037","0953","246117"
"1505400381044","15","054","0038","1044","92342"
"1505400381059","15","054","0038","1059","428633"
"1505400370987","15","054","0037","0987","928608"
"150540038103A","15","054","0038","103A","115279"
"1505400010703","15","054","0001","0703","113196"
"1505400010718","15","054","0001","0718","282764"
"1505400381063","15","054","0038","1063","119092"
"1505400491171","15","054","0049","1171","74772"
"1505400010351","15","054","0001","0351","403438"
"1505400010510","15","054","0001","0510","259222"
"150540052078A","15","054","0052","078A","1011972"
"1505400410756","15","054","0041","0756","1127781"
"150540041110A","15","054","0041","110A","1751386"
"1505400010737","15","054","0001","0737","1032571"
"1505400010258","15","054","0001","0258","491341"
"1505400010281","15","054","0001","0281","108286"
"1505401061260","15","054","0106","1260","750898"
"1505500010058","15","055","0001","0058","669570"
"1505500010043","15","055","0001","0043","724121"
"1505500010062","15","055","0001","0062","445989"
"1505600010089","15","056","0001","0089","2397892"
"1505600060093","15","056","0006","0093","5714815"
"1505600090178","15","056","0009","0178","4144152"
"150560018020A","15","056","0018","020A","10879563"
"1505600090214","15","056","0009","0214","162881"
"1505700011489","15","057","0001","1489","1198709"
"1505700010692","15","057","0001","0692","1567045"
"1505700010368","15","057","0001","0368","855774"
"1505700012275","15","057","0001","2275","376243"
"1505700012491","15","057","0001","2491","26889"
"1505700012237","15","057","0001","2237","192522"
"1505700012449","15","057","0001","2449","92031"
"1505700010851","15","057","0001","0851","305001"
"1505700010245","15","057","0001","0245","542498"
"150570001032A","15","057","0001","032A","318103"
"1505700010372","15","057","0001","0372","303908"
"1505700010391","15","057","0001","0391","242198"
"1505700011031","15","057","0001","1031","263391"
"1505700010940","15","057","0001","0940","262412"
"1505700010955","15","057","0001","0955","279186"
"150570001139A","15","057","0001","139A","355717"
"1505700012167","15","057","0001","2167","127625"
"1505700011898","15","057","0001","1898","147124"
"1505700011440","15","057","0001","1440","401065"
"1505700011455","15","057","0001","1455","302123"
"150570001146A","15","057","0001","146A","457089"
"1505700011493","15","057","0001","1493","282245"
"1505700011506","15","057","0001","1506","260621"
"1505700011510","15","057","0001","1510","391009"
"1505700011525","15","057","0001","1525","256651"
"150570001153A","15","057","0001","153A","638803"
"1505700011544","15","057","0001","1544","661779"
"1505700011559","15","057","0001","1559","622775"
"1505700011578","15","057","0001","1578","234323"
"1505700011597","15","057","0001","1597","232272"
"1505700011629","15","057","0001","1629","265049"
"1505700011718","15","057","0001","1718","251385"
"1505700011722","15","057","0001","1722","192155"
"1505700011737","15","057","0001","1737","252976"
"1505700011794","15","057","0001","1794","147210"
"1505700011879","15","057","0001","1879","204428"
"1505700011883","15","057","0001","1883","139260"
"150570001192A","15","057","0001","192A","323428"
"1505700011949","15","057","0001","1949","187984"
"1505700011987","15","057","0001","1987","203231"
"150570001203A","15","057","0001","203A","157363"
"1505700012044","15","057","0001","2044","178965"
"1505700012152","15","057","0001","2152","178646"
"1505700012190","15","057","0001","2190","335127"
"1505700012218","15","057","0001","2218","186736"
"1505700012222","15","057","0001","2222","180704"
"1505700012241","15","057","0001","2241","155178"
"1505700012256","15","057","0001","2256","241190"
"1505700012260","15","057","0001","2260","223410"
"150570001228A","15","057","0001","228A","494135"
"1505700012326","15","057","0001","2326","232279"
"1505700012330","15","057","0001","2330","414478"
"1505700012364","15","057","0001","2364","97311"
"1505700012379","15","057","0001","2379","160952"
"1505700012383","15","057","0001","2383","194389"
"1505700012468","15","057","0001","2468","87565"
